iter,time,reward,steps,convergence
1,0.005530806000002997,-807.33,299.31,89.59
2,0.007856950000004304,-662.49,300.0,80.17999999999999
3,0.009035983000003966,-613.07,299.62,70.77
4,0.010218857000005244,-623.47,299.55,61.35999999999999
5,0.011472362000006342,-508.94,300.0,51.99318311689999
6,0.012621456000005082,-441.33,300.0,42.631583251333
7,0.013789283000001262,-370.55,300.0,33.217555294940496
8,0.015135835999998903,-301.54,300.0,23.320618916724253
9,0.016283582999996327,-299.0,300.0,13.420691478856885
10,0.017623384999993164,-299.0,300.0,3.520691574664666
11,0.018632814999996583,-299.0,300.0,3.030691626129932
12,0.01969505399999605,-299.0,300.0,2.5406916278898337
13,0.020703249000000312,-299.0,300.0,2.0506916584701016
14,0.021774888999999575,-299.0,300.0,1.5606916763212837
15,0.022727152999998168,-299.0,300.0,1.0275085728103748
16,0.02404071800000196,-299.0,300.0,0.48911225144710213
