iter,time,reward,steps,convergence
1,0.0010137440000050901,-441.96,300.0,89.61
2,0.001830306000016435,-307.16,300.0,80.22
3,0.0026516020000144636,-299.0,300.0,70.83889
4,0.003491106000012678,-299.0,300.0,60.97805860052987
5,0.004578577000017958,-299.0,300.0,51.616131103909765
6,0.005420732000004591,-299.0,300.0,42.004953799064225
7,0.006254270999988876,-348.18,300.0,32.15111083072641
8,0.007086687999986907,-310.42,300.0,22.547802724603095
9,0.00793862999998396,-311.13,300.0,13.130560801033392
10,0.008774154999997563,-327.86,300.0,3.74254080103339
11,0.0096158290000119,-348.75,300.0,3.6944391270133905
12,0.01043381500002738,-299.0,300.0,3.522273128312982
13,0.01126216900001964,-411.21,300.0,3.5114042754850017
14,0.012097754000023997,-363.13,300.0,3.950447523891121
15,0.01304772900002149,-312.44,300.0,3.924551040511227
16,0.01388613000000305,-299.76,300.0,4.12705116080878
17,0.01470796300000643,-301.45,300.0,4.364790145677342
18,0.015540318000006437,-369.03,300.0,4.310670090890983
19,0.016383827999987943,-377.34,300.0,3.8620803117567775
20,0.017206088999984104,-314.41,299.8,3.841246396696728
21,0.018026196999983313,-299.0,300.0,3.689782157235767
22,0.01885982799998942,-379.93,300.0,3.8777058339979233
23,0.019684983999979977,-336.74,300.0,3.8834229248259033
24,0.020505981999974665,-324.77,300.0,3.9129855506677402
25,0.021325732999969205,-309.03,300.0,3.8520832909842597
26,0.022198596999970732,-299.0,300.0,3.873286456896244
27,0.02303392999996845,-393.13,300.0,4.0549229717555715
28,0.023846362999961457,-301.81,300.0,4.280959994645203
29,0.0250236389999543,-394.91,300.0,4.523377918049749
30,0.025891998999952648,-502.35,300.0,4.502629767480178
31,0.026726536999944983,-547.2,298.88,4.7512033765710715
32,0.02753282899993792,-305.74,300.0,4.731613314709324
33,0.028370006999949737,-997.0,298.89,4.473654144086834
34,0.02918201499994666,-376.25,300.0,4.467990671132687
35,0.029997793999939404,-327.46,300.0,4.478069348816168
36,0.030818478999947274,-304.07,300.0,4.113934554755533
37,0.031645961999942074,-440.29,300.0,4.153494366310012
38,0.03246738499996127,-366.37,300.0,3.950395757514072
39,0.033281981999948584,-364.59,300.0,4.0857397068882
40,0.03413672099995324,-404.81,300.0,3.899385816450909
41,0.03496958499994207,-366.76,300.0,3.8962434293742163
42,0.03578831999993781,-318.61,300.0,3.9127348635371546
43,0.03661559599993325,-308.21,300.0,3.9419411940137223
44,0.03755332699995506,-422.0,300.0,3.5774155417761606
45,0.03838570099995309,-309.14,300.0,3.462754026596774
46,0.03921072099996081,-330.6,300.0,3.3837368211766417
47,0.040021878999965566,-372.3,300.0,2.9570703466227473
48,0.04083381299997768,-456.84,300.0,2.7467103771467594
49,0.04165523499997903,-370.41,300.0,2.723527923016262
50,0.04251607899996657,-320.34,299.78,2.7559206743865614
51,0.043728046999945036,-515.56,299.7,2.512677916794769
52,0.04457057099995154,-311.18,296.68,2.38797746526262
53,0.04539839699995696,-299.0,300.0,2.575838353642139
54,0.046241602999970155,-300.16,300.0,2.7594003835676673
55,0.04707989299996029,-322.53,300.0,2.4650309120144014
56,0.047947970999956624,-373.95,300.0,2.6596573826301437
57,0.04873733799996671,-414.41,300.0,3.0848893416300855
58,0.04955720699996391,-339.64,300.0,3.5567779937144492
59,0.0503853409999806,-394.07,300.0,3.471792851917074
60,0.05120400699996708,-526.07,297.62,3.513928206943672
61,0.0520144299999572,-363.09,298.85,3.5147607683768456
62,0.05282654999996339,-363.68,300.0,3.565694572389225
63,0.053211661999966964,-509.21,300.0,3.185391731523846
64,0.05402152999997156,-419.34,300.0,3.39436598867876
65,0.05485757299996408,-316.79,300.0,3.835020260712112
66,0.05568343899994943,-349.56,300.0,4.169255478634755
67,0.056495878999953675,-302.48,300.0,4.136760443774845
68,0.05733998799996698,-426.5,300.0,3.964382250053286
69,0.05815787699995667,-348.53,300.0,4.164160347372979
70,0.05897988999996073,-299.49,300.0,4.13964329924768
71,0.05981591199997638,-346.27,300.0,4.371037224669253
72,0.06064121799997224,-349.91,300.0,4.308790596982817
73,0.06146698799994965,-450.47,300.0,4.674980962539619
74,0.062272295999946436,-389.87,300.0,4.193371329659648
75,0.06308878099994786,-334.31,300.0,3.8123756063589482
76,0.06430247499994834,-338.0,299.8,3.654728526449368
77,0.06512480699993262,-401.73,300.0,3.2324004877788055
78,0.06594927099993697,-334.1,296.49,2.9878977657079657
79,0.06677114599995093,-342.09,300.0,2.5368752761127964
80,0.06761109399997167,-594.4,300.0,2.7304398496352276
81,0.06842800999996257,-472.17,300.0,2.297484266283894
82,0.06924637399995959,-307.19,300.0,2.5264349922298535
83,0.07007734199996207,-354.93,300.0,2.170524922506722
84,0.07089289099997131,-341.02,300.0,2.6913534453187338
85,0.07172121699997547,-361.97,300.0,2.664023848743034
86,0.0725457079999785,-326.62,300.0,2.5332704009029157
87,0.07335818699996821,-384.76,300.0,3.0113836534709906
88,0.07419150099994454,-334.98,300.0,3.2620232843464847
89,0.07501878199994394,-345.65,300.0,3.2665929172544637
90,0.07585039599993593,-521.71,300.0,3.291359927062281
91,0.0766597549999517,-303.49,300.0,3.219834258268989
92,0.07756084799996188,-381.13,300.0,2.7091829433996026
93,0.07837353899995492,-463.04,300.0,3.1037649414260984
94,0.07920202299993662,-556.96,299.83,3.038690687430774
95,0.08002633699993567,-448.5,298.09,3.4774274501340656
96,0.08085305699992773,-943.86,300.0,3.522753094124586
97,0.08167537699992522,-522.56,300.0,3.1154301298124567
98,0.08249846499990099,-419.12,299.11,3.0669718722348316
99,0.08332187499988208,-341.39,300.0,3.306310579033853
100,0.08420139799989101,-597.42,300.0,3.111327182802308
101,0.08501979899986623,-323.23,300.0,3.474885017643583
102,0.08697047199987651,-416.23,300.0,3.8893559121111076
103,0.08780070899987891,-340.87,299.57,3.7907469817278434
104,0.08862779799989084,-419.38,298.68,3.389458135104575
105,0.08944627699989383,-421.49,298.01,3.173931833038177
106,0.09027203799988115,-388.86,299.99,3.34158641128053
107,0.09108808199988516,-341.81,299.91,3.74248408450516
108,0.09192876199989541,-431.24,299.23,3.9220214127409747
109,0.09274880099988536,-315.44,300.0,3.7462432320525565
110,0.09361459699988472,-370.16,297.12,3.8622681700698096
111,0.09443341799988048,-351.73,300.0,3.722758964465797
112,0.09524087099990197,-336.85,300.0,3.3064280100854333
113,0.09606293099992058,-304.02,300.0,3.2002264580116524
114,0.0968901359999279,-358.64,299.33,3.54628892453728
115,0.09770306699991238,-352.41,299.5,3.3026216475816645
116,0.09853851699992333,-400.14,297.11,3.2670612625164983
117,0.09936520999991671,-344.02,299.59,2.817920261302779
118,0.10019523799991248,-328.99,299.34,2.8100266891561057
119,0.10100734799991073,-321.91,300.0,2.7466080025112114
120,0.10182869399992,-382.73,300.0,2.614417309102513
121,0.10265207499992357,-314.92,300.0,2.8935669833893236
122,0.10348117299992055,-366.01,300.0,3.0306678379728433
123,0.10429430499993941,-336.79,300.0,3.073230169238721
124,0.10499387399994475,-313.79,300.0,3.1074316122709957
125,0.10582221299995354,-312.42,299.79,3.1345812064604717
126,0.10655163099997367,-340.55,299.28,3.0545041998121603
127,0.10737336899998695,-376.19,300.0,3.2776250305715124
128,0.10819882399997027,-325.88,300.0,3.264248978522306
129,0.10902085499998293,-358.69,299.97,3.7607115769494768
130,0.10965860299998553,-349.14,300.0,3.7423628434248513
131,0.11048017599998161,-310.23,300.0,3.6356202258074104
132,0.1113319259999912,-377.34,300.0,3.49746660068554
133,0.11215848300000175,-368.85,300.0,3.607474377545459
134,0.1129782400000181,-385.24,300.0,3.4452157924194196
135,0.11380368500002191,-337.38,300.0,3.4156293670403146
136,0.11462424000004034,-350.59,300.0,3.517348142840318
137,0.11544505800003435,-323.47,300.0,3.332406257514093
138,0.11626269800004252,-318.36,300.0,3.193834090673832
139,0.11706921600003284,-368.95,300.0,2.7051124393976833
140,0.11790654400002154,-321.91,300.0,2.8616627203095204
141,0.11872445900002049,-405.32,300.0,2.746132226272549
142,0.1195778100000382,-395.46,299.53,2.942226193740936
143,0.12039409100003695,-398.15,299.57,3.059617259128122
144,0.12120196600005784,-382.87,300.0,3.2343721994880825
145,0.12202682300005563,-427.32,300.0,3.4515051339829106
146,0.12285106300004145,-347.04,300.0,3.5062184372820773
147,0.12390545000005204,-411.85,300.0,3.7050050969573562
148,0.12472624900004803,-405.42,300.0,3.4480134774494795
149,0.12554805400003488,-456.66,300.0,3.718710685243817
150,0.12755721100000983,-407.74,298.84,3.540826699356404
151,0.1282353130000331,-323.02,300.0,3.5844906824731924
152,0.1306931450000377,-426.09,300.0,3.784968418951965
153,0.13157266800004663,-335.83,300.0,3.351457352219788
154,0.1324324260000651,-431.76,300.0,3.3745707626516888
155,0.13312396800006354,-363.91,300.0,3.5500024179307452
156,0.1339451880000695,-330.42,299.81,3.553813761566881
157,0.13477232700006425,-330.58,300.0,3.312063039365775
158,0.1356448400000545,-313.21,300.0,3.353644763237603
159,0.1362722590000658,-327.16,294.73,3.494602468384425
160,0.13709635200007142,-353.72,299.54,3.6814668207412327
161,0.13797135300006858,-414.37,300.0,3.8233547663477423
162,0.138801236000063,-376.22,299.85,3.927647293115983
163,0.13926832000004197,-355.4,299.8,4.123382583793125
164,0.13996410300003959,-341.53,300.0,3.9708346519192674
165,0.14084525800004144,-338.41,300.0,3.6332628732888805
166,0.14168026700002656,-326.91,300.0,3.18897005795791
167,0.14249215700002082,-332.67,298.71,3.18889376411592
168,0.14292616400001634,-382.25,300.0,3.563294396135073
169,0.1437553840000021,-336.23,300.0,3.1794423364544486
170,0.14456965000002242,-419.91,296.71,3.0730320837395517
171,0.1454091870000127,-413.58,299.61,3.030421679565854
172,0.14575914600001738,-348.32,295.95,2.711223879187488
173,0.14658224400000108,-341.56,295.84,2.4574966703615444
174,0.14739788300002488,-320.7,295.77,2.1548004766846214
175,0.1481362640000441,-486.22,300.0,2.6086812655303016
176,0.14904938700004777,-324.59,298.27,2.608387248659093
177,0.1498707720000425,-333.67,300.0,2.6131379365585063
178,0.15069340900004136,-490.12,298.83,2.578725102702575
179,0.15152098600003683,-403.01,299.75,3.0995996239120003
180,0.15212117900003364,-381.93,299.59,2.844384253416731
181,0.15294267100003367,-357.04,298.54,2.423040027879209
182,0.15377015600003574,-328.54,299.99,2.1788931853186497
183,0.15459408100002747,-347.49,300.0,2.1536077481194873
184,0.15539220600004455,-334.78,295.71,2.7135840787829095
185,0.15591446600004133,-361.6,299.61,2.422128294391083
186,0.15672602200004349,-346.93,300.0,2.6287097866657105
187,0.15754078300005858,-324.91,297.08,2.6476856343097146
188,0.1583457890000659,-531.22,297.91,2.281331764763197
189,0.15888142500006097,-346.94,299.2,2.034615959488611
190,0.15969989900005999,-411.8,298.89,2.3744097694855677
191,0.16051971100006313,-426.96,296.83,2.7804515604864735
192,0.160726243000056,-356.33,299.19,2.8671161528976854
193,0.16155526300008205,-334.93,292.65,3.3357544202213973
194,0.16238645200007795,-340.88,300.0,2.996792333451252
195,0.16317141900006504,-333.8,300.0,3.2262955000859157
196,0.1639978230000736,-330.12,300.0,3.5095872510897466
197,0.1648225920000641,-319.89,299.35,3.899721886681158
198,0.1651334020000661,-402.61,291.87,3.906680094949708
199,0.16570006900008138,-369.73,300.0,4.051354580907059
200,0.1665731710000955,-313.32,300.0,3.933738811589511
201,0.167526298000098,-355.66,300.0,3.6971492378470607
202,0.16830497100008301,-327.91,289.84,3.6894811037219846
203,0.16882871900008922,-344.36,298.7,3.595017175847488
204,0.16936315300009142,-372.63,299.05,3.407825808351231
205,0.17019259800008513,-374.66,299.36,2.9424114488694983
206,0.1710129040000936,-324.89,298.25,2.371962070074762
207,0.17183659400009788,-347.81,297.7,2.4001860062838296
208,0.17266109800010554,-371.58,297.66,2.3766215905178725
209,0.173268436000086,-326.36,297.26,1.9835975109322335
210,0.17381969300006972,-391.18,295.02,1.9196938563308308
211,0.1743222660000754,-360.14,300.0,2.193638560783854
212,0.17515109900008952,-422.12,300.0,2.417138712704788
213,0.17564764600010108,-406.01,297.14,2.4957644013364737
214,0.17647814900010417,-455.99,295.94,2.479615035019264
215,0.1773467140000946,-603.05,300.0,2.7897016852969694
216,0.17818710100007706,-346.85,300.0,3.3399740330688514
217,0.17900200000008226,-337.78,300.0,3.5089146994578826
218,0.1798359200000732,-332.33,300.0,3.5195612094265494
219,0.18065352800007872,-351.94,299.55,3.536278665112652
220,0.18147045300008813,-352.1,299.22,3.3661945018342188
221,0.18230079500008856,-412.15,295.67,3.0082567821227535
222,0.1831194110000922,-320.53,298.29,3.0226652699244654
223,0.18393647600007057,-331.55,300.0,3.0838985112297435
224,0.18476263500008372,-449.31,297.14,3.4631217625943647
225,0.18558696400006625,-394.39,293.77,3.598643019812937
226,0.18641460200007032,-418.25,286.29,3.0806488948547384
227,0.1872269480000739,-423.14,300.0,2.880724114796898
228,0.1879774510000516,-334.81,298.53,3.297064188528972
229,0.18879771000004553,-340.8,298.17,3.255319462244769
230,0.18952387400005932,-362.43,294.51,3.187937691374451
231,0.1901023690000727,-427.44,298.7,3.1312860606868185
232,0.19104219100006503,-346.34,300.0,2.8940874391059177
233,0.19186660700006541,-371.29,300.0,2.8533578577141845
234,0.1926888200000576,-382.99,298.48,2.4288419734675664
235,0.1932060730000842,-595.15,294.94,2.0748841294265623
236,0.19376767300008169,-409.7,298.9,2.067602345230548
237,0.19458988900007057,-418.14,297.62,1.70804793056028
238,0.19536461200007693,-412.82,300.0,1.7079181146571834
239,0.1962096630000758,-425.22,298.78,1.706024930067239
240,0.19702790000008008,-439.31,299.66,2.0595409703139844
