iter,time,reward,steps,convergence
1,0.0016011130000492813,-733.84,300.0,94.23170999999999
2,0.0024216000000478743,-534.89,300.0,89.26722
3,0.003247384000076181,-689.97,300.0,84.0861861234851
4,0.0040578260001211675,-539.87,300.0,78.59618612348511
5,0.004853081000135262,-574.66,298.77,73.10618612348512
6,0.005652162000160388,-300.96,300.0,63.206186126602006
7,0.006444538000152988,-299.0,300.0,53.30618612660205
8,0.007239104000120733,-299.0,300.0,43.406186126622316
9,0.008033450000141329,-299.0,300.0,33.50618612665638
10,0.008864000000187389,-299.0,300.0,23.606186126656414
11,0.009658588000206692,-322.0,300.0,18.474476126684625
12,0.0104625600001782,-299.0,300.0,13.538966126687445
13,0.011255494000181443,-299.0,300.0,8.820000003206477
14,0.012045094000143308,-328.66,300.0,4.410347304476785
15,0.012837763000163704,-343.36,299.17,0.0003473044767858369
