iter,time,reward,steps,convergence
1,0.01350942900000085,-237.76,198.2,89.361
2,0.026165501000001257,-222.5,196.74,79.751
3,0.03988526500000056,-213.54,198.14,69.86377947275886
4,0.04193771100000099,-207.3,200.0,60.45377947275885
5,0.04310487400000085,-216.4,200.0,50.559409768403306
6,0.04434690500000116,-221.66,200.0,40.683483128749046
7,0.04570217100000207,-227.66,197.4,30.873467892649046
8,0.04676738600000263,-196.48,196.88,20.981098958405376
9,0.04780672900000127,-201.9,200.0,11.083744232241788
10,0.04931527300000127,-208.86,200.0,1.1853933336478106
11,0.050367572000002525,-199.3,200.0,0.9269641027566052
12,0.05197878600000294,-204.22,200.0,0.6382328001867691
13,0.05348805200000406,-205.96,200.0,0.6265005671043454
14,0.054462383000004166,-199.96,198.92,0.1391878642176323
