iter,time,reward,steps,convergence
1,0.0010377439999977867,-252.52,198.46,89.61
2,0.0014258949999970127,-210.02,200.0,80.20405588813989
3,0.0022399149999969836,-424.08,198.58,70.55720928983607
4,0.003058663999997435,-359.66,200.0,61.11620928983607
5,0.004328471999997419,-250.98,196.96,51.49084997013166
6,0.00512811499999799,-679.82,200.0,41.941698773631984
7,0.005893431999997034,-244.32,199.42,32.389100046413816
8,0.006250241999996575,-239.32,198.16,22.79813988696693
9,0.007058341999996998,-212.34,200.0,13.015161170441758
10,0.007915044999993626,-215.48,199.06,3.223029726902678
11,0.008714784999995118,-313.26,200.0,3.092428981905459
12,0.009111030999996217,-242.64,200.0,2.8792606256228352
13,0.010020743999994863,-214.84,200.0,3.0087188437577552
14,0.010811431999997012,-203.64,200.0,2.8880482466016417
15,0.0118558289999946,-218.14,200.0,2.729300759960451
16,0.012465616999996598,-240.72,200.0,2.492530953010933
17,0.012797489999993417,-221.62,200.0,2.2558459157785196
18,0.013808387999993954,-219.08,200.0,2.0428735214761202
19,0.014418259999995797,-201.32,200.0,2.260807915204539
20,0.014937044999996374,-242.18,197.82,2.407887084626064
21,0.015211670999995874,-219.3,200.0,2.3714694356521617
22,0.01573786999999527,-219.24,200.0,2.477409223922055
23,0.01652774499999765,-233.22,200.0,2.467100032733461
24,0.017315794999998246,-305.14,200.0,2.185508568297446
25,0.018168346999999585,-236.12,200.0,2.1303910714607768
26,0.018769792000000507,-211.76,200.0,2.1247915706891973
27,0.01956314899999967,-240.22,196.82,2.0676297728377007
28,0.020517405999999738,-245.96,197.06,2.2912245139492797
29,0.02100472399999731,-215.16,199.72,2.158473111868247
30,0.021460890000000177,-210.3,200.0,2.1811058450607517
31,0.02184433300000066,-220.52,196.92,2.0347638780618467
32,0.02244196000000187,-207.7,200.0,1.6864603365168649
33,0.022678722000001983,-623.16,200.0,1.630788076691077
34,0.02343626200000415,-200.74,200.0,1.867962534639372
35,0.023932126000005383,-206.54,200.0,1.9302640620756477
36,0.024722188000005474,-316.16,200.0,2.124390666199402
37,0.02491782900000672,-201.6,196.2,2.133899982283944
38,0.025273588000004565,-768.84,195.58,1.997381483117841
39,0.025433018000004637,-226.26,200.0,1.9747531153381892
40,0.025572766000003355,-213.78,196.78,1.862285460080075
41,0.02637288400000415,-342.32,199.76,2.175617627470031
42,0.02698291300000477,-215.84,199.66,2.646657934924798
43,0.027391489000002878,-352.12,200.0,2.3743534756712323
44,0.028037183000005683,-279.84,200.0,2.373202788521253
45,0.028680987000004876,-203.64,200.0,2.5550343387416303
46,0.02935287300000411,-220.42,197.74,2.362516862156336
47,0.02980188400000472,-200.96,197.88,2.8087638548760836
48,0.030020582000005902,-199.58,200.0,2.6664759311909263
49,0.030199507000006065,-217.12,192.56,2.6516249154433553
50,0.030354734000006545,-203.42,200.0,2.6448851651804675
51,0.030908435000004175,-192.68,193.04,2.242030563455246
52,0.03120918300000497,-271.8,195.64,2.039595051247841
53,0.03170653700000514,-210.32,196.78,2.3190771447620406
54,0.032763467000005875,-215.34,196.0,2.2032182383803325
55,0.034432673000004854,-232.06,200.0,1.9425279357508551
56,0.03488075700000337,-198.28,198.62,2.3412608121222753
57,0.035686631000004354,-203.06,200.0,1.9204780211709256
58,0.03652033800000609,-204.8,200.0,1.948908522880903
59,0.03733081600000432,-216.98,200.0,2.091005076541619
60,0.037755367000006146,-183.66,187.2,2.006742587514798
61,0.03791951600000587,-176.56,179.86,2.0944096381700588
62,0.038171481000006224,-152.46,168.08,1.8938397214257747
63,0.038943781000007505,-182.1,189.14,1.6508427152746534
64,0.0395208260000075,-158.44,173.52,1.775264697995985
65,0.03968210700000796,-66.46,108.66,1.8379251508493362
66,0.04007637000000841,-178.44,190.66,1.3953089005897987
67,0.04052361900000889,-189.74,194.48,1.5047863128932577
68,0.04113264300000807,-180.1,185.0,1.4703558914581976
69,0.04124020000000783,-25.1,74.46,1.489835604506259
70,0.04135104200000583,-84.0,130.72,1.4826699274300417
71,0.04186585200000792,-106.02,140.38,1.448481054209885
72,0.04199523000000838,-183.24,188.22,1.3867063654184073
73,0.042467608000009704,-116.32,145.52,1.4910008744604604
74,0.04274057400001041,-125.16,150.2,1.333210118477846
75,0.04306244600001108,-188.16,164.72,1.367275286975581
76,0.043195813000011185,-167.44,174.58,1.6075625719582625
77,0.043583640000012025,-70.46,106.52,1.4434283633037892
78,0.04409691400001137,-155.46,169.98,1.4458334950147766
79,0.04438663400001275,-192.84,195.26,1.4257801222359
80,0.044779256000012424,-178.56,184.6,1.7603778356163153
81,0.0450973520000133,-198.64,197.1,1.6620864198322587
82,0.04538050900001522,-162.32,173.22,1.6672365464877366
83,0.045513250000016825,-172.84,181.5,1.991081075349951
84,0.046210838000014576,-215.64,195.24,2.1907696776749903
85,0.047001173000012386,-404.26,114.9,2.3809359220509876
86,0.04710967700001234,-184.66,188.48,2.2596858594318205
87,0.04746022500001246,-140.32,160.4,2.293729153215827
88,0.04785085100001396,-156.38,174.18,2.311203758899795
89,0.04793893100001512,-111.8,140.98,2.048959694094645
90,0.048305403000014735,-70.4,98.64,1.6918874457340813
91,0.048630182000014344,-226.12,186.04,1.6885314141955476
92,0.04871987900001429,-184.72,185.46,1.6862374891127572
93,0.04895240400001555,-93.06,117.78,1.5491772043845842
94,0.049283715000015604,-161.4,175.62,1.7142339522259846
95,0.049724057000016586,-72.78,136.52,1.426724558509727
96,0.04979469300001682,-36.78,83.2,1.2899762152653047
97,0.050445097000018535,-180.58,186.18,1.2616175685683408
98,0.05053744800002136,-95.28,122.86,1.2548631552759573
99,0.05079581900002239,-85.04,121.44,1.260236900708263
100,0.05135942600002252,-123.62,87.28,1.3300199912610082
101,0.0515480600000231,-179.1,99.42,1.3694315810123718
102,0.05177863700002305,-85.58,92.46,1.4123638600938833
103,0.05187331700002318,-118.64,151.58,1.1460661194377395
104,0.052049106000023215,-174.18,184.1,0.687662255794686
105,0.05233103500002656,-116.08,169.7,1.0855915456092475
106,0.0525810090000256,-77.12,138.9,1.0771538004540133
107,0.052830478000025494,-0.06,59.44,1.118006326718652
108,0.052924518000025955,-80.74,140.2,1.4348597415032998
109,0.053146563000023406,-9.04,69.28,1.428039504750221
110,0.053418753000023855,-154.74,167.82,1.4192889129922412
111,0.053676610000024993,-298.78,177.16,1.3743809237876874
112,0.054038851000026256,-169.28,180.3,1.328846225752195
113,0.054354546000027426,-111.38,157.38,1.2620687286685772
114,0.05445245200002802,-7.4,72.02,1.323827514128162
115,0.05462732400003034,-17.22,96.9,0.9197358444468051
116,0.054790441000029944,-117.7,154.82,1.0586843577802185
117,0.05494084400003274,-299.38,178.88,1.1518092519737464
118,0.05502438400003129,13.26,45.08,0.9521197714271651
119,0.055118433000032496,-82.86,70.6,0.9841428227681014
120,0.055314722000030514,-118.12,155.12,0.9247216621235935
121,0.055551002000029825,-142.76,163.86,0.947399735441298
122,0.0557801550000292,-105.44,151.8,0.9505924033001584
123,0.055951455000027295,-40.16,128.8,0.9582242178390594
124,0.05605686400002696,-68.56,132.5,0.9087217888158292
125,0.05628165200002755,-74.62,111.5,0.9337657343466077
126,0.05656060200002955,-74.74,138.7,0.796442434070272
127,0.05665475400003217,-67.06,132.72,0.9288591476903413
128,0.056940923000034616,-24.2,102.54,0.8012002620784685
129,0.057129592000034535,4.42,80.98,0.8318953320262331
130,0.05733039900003334,-164.58,181.44,1.201061013327179
131,0.057663421000032855,-172.6,186.0,1.210905268939826
132,0.05816853100003172,-130.78,161.82,1.2677397554301286
133,0.05855813300003021,-68.44,141.28,1.2590738774409567
134,0.05874678200003203,-120.96,141.46,1.2388964850193225
135,0.058949092000030845,-149.84,171.84,1.218194799695187
136,0.05916745200002893,-31.4,94.78,1.2211484995870046
137,0.05934252000002971,21.62,75.46,0.9828289406323527
138,0.05942252000002668,24.0,59.48,1.2059466991980117
139,0.059683241000026754,-147.32,167.04,1.1291347647179228
140,0.05978284300002912,-15.9,74.44,1.1020472747411787
141,0.05996120300002872,-168.34,179.96,1.390796324875918
142,0.06074949100002769,-200.12,200.0,1.5677127082015836
143,0.06172719800002824,-245.56,196.7,1.6704858366542852
144,0.061973725000029845,-227.54,198.34,1.7454794732464471
145,0.062251238000030185,-539.78,85.94,1.8536352534568465
146,0.06238395400002972,-145.76,128.0,1.9503701081892324
147,0.06249963000002978,-234.6,190.04,1.943838095061993
148,0.06274328200002799,-165.66,181.24,1.7330299101305158
149,0.06307625700002717,-234.9,196.44,1.7517451301990554
150,0.06339714300002797,-330.32,180.6,1.4685766922764643
151,0.06352850900002949,-297.88,187.44,1.1567567808399886
152,0.06390850400003245,-113.64,159.94,0.9511840109882875
153,0.06413757100003181,-92.32,143.76,0.9155046335666241
154,0.06428916100002979,-36.64,122.12,0.9032828577892055
155,0.06459868200003172,-70.24,127.42,0.8314868812574681
156,0.0646923480000332,-82.72,136.1,0.7996677849482516
157,0.06494578100003068,-186.08,190.5,0.85260203130278
158,0.06522955700003052,-151.52,176.82,0.8445197584187824
