iter,time,reward,steps,convergence
1,182.81613600001378,-299.0,300.0,9.891
2,36.87157000001662,-299.0,300.0,9.62905551840449
3,24.900386000012986,-299.0,300.0,9.226880488312128
4,14.579378999997061,-299.0,300.0,8.711118713937314
5,10.481910000009975,-299.0,300.0,8.203078017327806
6,11.836066000000756,-299.0,300.0,8.146863086988755
7,11.041415999983428,-299.0,300.0,7.463590661242458
8,15.800163999983852,-299.0,300.0,6.810435215383128
9,10.713466000026983,-299.0,300.0,6.133969456100876
10,8.961860999988858,-299.0,300.0,5.37487101775596
11,8.2199189999983,-299.0,300.0,5.19789154731736
12,4.3660420000151134,-299.0,300.0,4.950879795613176
13,9.825428999988617,-299.0,300.0,4.767818104343661
14,7.918250999978227,-299.0,300.0,4.639156928761703
15,10.840430000001788,-299.0,300.0,4.626699309207554
16,8.070731000003661,-299.0,300.0,3.996901202347994
17,3.3532690000015464,-299.0,300.0,4.001887920360637
18,8.623859000010725,-299.0,300.0,3.9917043069894924
19,5.521639999983563,-299.0,300.0,4.109861769509277
20,6.998441999996885,-299.0,300.0,4.151641618819108
21,4.269327999992356,-299.0,300.0,3.808492109460155
22,6.916754999991781,-299.0,300.0,3.613488165001429
23,5.260389000000032,-299.0,300.0,3.6938124749892296
24,4.011867000002667,-299.0,300.0,3.737178455848158
25,2.8652219999969475,-299.0,300.0,3.5240050620686936
26,7.500528999997869,-299.0,300.0,3.559452401766279
27,8.696840999988353,-299.0,300.0,3.4813020575837266
28,5.583139999998821,-299.0,300.0,3.5092113725165612
29,2.658120999996072,-299.0,300.0,3.2223286763430656
30,16.776785999979893,-299.0,300.0,3.211314384328061
31,3.4549330000004375,-299.0,300.0,2.9820682546096937
32,14.27789999999618,-299.0,300.0,3.0461166930676287
33,4.5797559999982695,-299.0,300.0,2.810462799844366
34,6.997174000019868,-299.0,300.0,2.7275126354480803
35,5.083691000010049,-299.0,300.0,2.5899153971707696
36,4.824151000008214,-299.0,300.0,2.466606561290862
37,1.7584480000039093,-299.0,300.0,2.520838623777479
38,9.208277000027465,-299.0,300.0,2.389979128105524
39,3.4632999999928415,-197.0,299.0,2.519378107925294
40,4.255284999999276,-299.0,300.0,2.345544761600928
41,8.247031999985666,-124.0,226.0,2.60420261903524
42,2.587955000024067,-299.0,300.0,2.4304448237104066
43,4.118884000007483,-299.0,300.0,2.277622531720237
44,5.7977290000224,-299.0,300.0,2.2200129048793324
45,6.057058000010329,-299.0,300.0,2.3068670818652985
46,2.1538630000179637,-299.0,300.0,2.3657779949946365
47,3.800554999997985,-299.0,300.0,2.335701085961955
48,4.133504000009225,-299.0,300.0,2.353646700971684
49,3.0693859999928463,-299.0,300.0,2.3075301966899833
50,2.1860939999953644,-299.0,300.0,2.336597651158394
51,2.127322999996295,-299.0,300.0,2.1624872249803433
52,3.5849530000007235,-299.0,300.0,2.0950924799048836
53,4.21162700001787,-299.0,300.0,2.263513246048841
54,4.135966999996299,-150.0,252.0,2.285761598676053
55,1.9232649999878504,-299.0,300.0,2.350356544122385
56,1.8534330000079535,-299.0,300.0,2.1973381459570205
57,2.073373000001766,-299.0,300.0,2.1381081294968687
58,5.173827000021447,-142.0,244.0,2.0142765778258083
59,2.552700999984836,-157.0,259.0,1.9575810063206571
60,7.4650189999942995,-299.0,300.0,1.9190633823021124
61,3.1321649999824785,-95.0,197.0,1.8408717051586343
62,1.7521979999912674,-149.0,251.0,1.9229054253464164
63,3.7865809999857447,-299.0,300.0,1.733247665064648
64,2.324585999986084,-299.0,300.0,1.643958360899882
65,2.009299999997438,-299.0,300.0,1.418219038141779
66,2.0499059999963265,-141.0,243.0,1.4265758863872855
67,2.324084999997922,-89.0,191.0,1.269679170212168
68,2.845180999997865,-299.0,300.0,1.2515564625021458
69,2.647078000023839,-179.0,281.0,1.3050079387912124
70,2.788180000010243,-299.0,300.0,1.4352323849729423
71,1.788893999986385,-56.0,158.0,1.4149218033877482
72,2.698199000008117,-299.0,300.0,1.3420656117182943
73,3.6880620000090403,-41.0,143.0,1.496996622940285
74,2.9120359999978973,-299.0,300.0,1.5124991954116047
75,1.9757629999901383,-299.0,300.0,1.5650737907553456
76,4.260525999995934,-299.0,300.0,1.534147466465189
77,2.39253999998823,-299.0,300.0,1.5677253176930985
78,4.1984149999905185,-299.0,300.0,1.6087558908448283
79,3.3431230000076084,-299.0,300.0,1.5201078158742771
80,6.322979999993095,-45.0,147.0,1.3962841613108157
81,1.6253819999860752,-103.0,205.0,1.3894512299023465
82,1.552024999995183,-67.0,169.0,1.3783701023427395
83,2.3813120000113486,-26.0,128.0,1.2822503138485626
84,1.681669999982205,-46.0,148.0,1.2778958223759265
85,1.434052999996993,-299.0,300.0,1.3901734272780377
86,2.397513000005347,-299.0,300.0,1.405281156591347
87,3.6104589999865766,-299.0,300.0,1.4614080133539482
88,1.9317909999756466,-299.0,300.0,1.3703154676172864
89,1.943724000000202,-65.0,167.0,1.3325520517200196
90,2.507734999994682,16.0,86.0,1.4456484679791572
91,1.7262140000013915,-299.0,300.0,1.4190368895923342
92,2.4495039999976598,-48.0,150.0,1.4800872274686143
93,4.469403000001648,-71.0,173.0,1.4452518343186256
94,2.0377940000173567,-25.0,127.0,1.3371409744795977
95,1.5810619999854225,-299.0,300.0,1.3254555065534332
96,2.644338999999718,-30.0,132.0,1.3656779979864886
97,2.082264999984318,-70.0,172.0,1.4840947229204609
98,1.61896699998465,-104.0,206.0,1.5466278848954667
99,1.5938390000087566,-299.0,300.0,1.5831253920739727
100,1.8805660000111857,9.0,93.0,1.5789541761134829
101,8.02450899999485,-20.0,122.0,1.5822725748562767
102,1.6270760000054452,24.0,78.0,1.4765711572640883
103,1.2921649999952933,-19.0,121.0,1.5895124376663774
104,2.2981299999855764,-1.0,103.0,1.6618925016821826
105,1.3987049999855117,-43.0,145.0,1.5282996844083845
106,1.7191320000051746,-1.0,103.0,1.5169042542637547
107,1.938014999979032,10.0,92.0,1.3902113596626995
108,1.9605049999995572,-299.0,300.0,1.4632793599018235
109,1.1512130000141951,-14.0,116.0,1.5268150692896651
110,1.3460499999951026,13.0,89.0,1.4806708288383672
111,2.332752000000937,-1.0,103.0,1.5313257580626582
112,1.7059049999943454,30.0,72.0,1.680167978849146
113,2.1252779999940685,-18.0,120.0,1.6683866725548089
114,4.465517999989288,5.0,97.0,1.6322303665631583
115,1.5650580000112768,16.0,86.0,1.779281086238288
116,2.0942889999844283,30.0,72.0,1.826692657918241
117,1.4674539999930403,-299.0,300.0,1.8082568139475157
118,1.5860729999985779,42.0,60.0,1.705829409895945
119,6.96868200000722,30.0,72.0,1.678605191058633
120,1.499867000006816,16.0,86.0,1.6434557514058503
121,2.351367000017035,32.0,70.0,1.6628719082736303
122,1.272147000008772,26.0,76.0,1.6249318631231204
